,Text
81,"
Interview Experience
Islamabad Embassy, 30th July, 2021.
8 A.M
Visa Status: Approved
Profile:
University: Northeastern University
Program: MS in HR Management
Undergrad GPA: 3.75
IELTS: 8.0
Questions VO asked me:
VO: Is it a masters program?
ME: Yes, masters.
VO: Why are you going to the US?
ME: To pursue my masters degree in Human Resource Management from Northeastern University in Boston.
VO: Did you apply to any other universities?
ME: Yes, I applied to two other universities. Boston University and University of Notre Dame, in Indiana. 
VO: Were you accepted to any of those?
ME: I was rejected by Notre Dame but accepted into Boston University.
VO: Have you ever travelled abroad?
ME: No, I haven't
VO: So you have a brother in the US?
ME: Yes, my brother lives in US. He is also a graduate of Northeastern University. And is currently working there in a company. 
VO: Why did you choose to pursue this program now?
ME: Well I graduated last year with my bachelors degree. Since then I've been working in a school as an English teacher. I was made HOD of the English department & I became interested in HR management. And since there weren't many good options for this degree in Pakistan, I thought why not go to the US.
VO: Who is your sponsor?
ME: My father is my sponsor.
VO: What does your sponsor do?
ME: He is a recently retired police officer from Punjab police. He currently owns a pharmacy business in Lahore.
VO: Ok, I'm approving your visa. 
I found the VO to be very professional. He would interrupt most my answers by saying ""Ok got it"" when he wanted me to stop talking and I would. I was honest and confident. That's the key. Also your choice of University really matters, in my opinion. 
3 guys were rejected before me. 1 girl who went before me was approved.  They were all re-applying. This was my first attempt. 
Good luck everyone!
"
82,"
Visa experience 
1st attempt
Status: Rejected 
Karachi consulate
VO was American Man
1st 
questions: how this course will help you?
Me: After completing my studies I will inherit my father business by considering that I am the only son of my parents. This will help in expanding in my fathers business.
VO: So how your father will manage business while your stay that US. 
Me: sir I will inherit my father’s business there are few years left in hos retirement.
VO: why this university?
Me: DePaul university provides strong and unique curriculum for business analytics program
VO:So what is unique in this every university provides this. 
Me:Sir specifically 3 elective courses they are offering. 
VO:Which courses?
Me: Business and economic forecasting (interpreted) 
VO: So this course is not being offered by any other university USA.
Me: yes Officer.
VO: you’re not qualified for visa interview apply again.
Me: Is there anything I should change in my profile.
VO: reason is mentioned in slip. 
2nd attempt.
Status: rejected 
Karachi consulate
VO was lady rejected F1 student before me.
Fingerprints done after 3 attempts
It was a very long interview.
*Note*There is possibilities that the sequence of questions might be incorrect.
My interview went very smoothly even beyond my expectations. and I was very confident.
VO: Why you specifically want to study in USA?
Me: Officer its quite different from other countries. you guys believe in giving practical exposure along with research opportunity and I really want to explore the multicultural environment of USA. apart from this usa degree will give me competitive advantage here back in Pakistan with tremendous job opportunities. 
So I will definitely experience a good learning environment. 
VO: oh so want to explore the culture as well with smile..
Me: yes Officer university life is not all about studies and I want to explore the cultural diversity of USA.
VO: thats great..
VO: you applied to any other colleges.
Me: yes Officer I applied to DePaul university, Hofstra university, UIC, southern new samphire university and Adelphi university. 
VO: So why you chose DePaul University?
Me: There were a few things that I had in mind for my university selection. The curriculum should have a dedicated career track in business analytics with real time problem solving subjects like capstone and management internship and for these courses recently depaul university has launched beta lab. It’s a virtual platform for students to solve business problem by implementing real world data using different softwares such as SAP, Oracle Tableau and power BI. Also I’m particularly interested business intelligence and big data analysis and Don Pitchell who director of business analytics program is one the top researchers in the area. So If I would get a chance to work under him as a research assistant it would be greater opportunity for me. 
VO: okay… 
Me: yes Ma’m I have also done extensive research prior to applying at DePaul University. 
VO: ohh so you have contacted any students.
Me: yes Officer I have contact with current student and I found out that students can actually interact directly with professor rather than their TA, I mean what else do I need student right.
VO: How this will relate with you future goals? 
Me:I want to pursue career as a business analyst, which is the fastest growing field literally in every sector of Pakistan. as we’re still developing country and there is a huge market gap in Building tech industry. I will definitely get a good return out of the investment. 
But Officer… 
VO: yeah continue..
Me: My ultimate vision  is to get 3 to 4 years of experience and I will start up my own business consultancy firm. as you know business has been suffered alot in the pandemic and due to lack of disastrous management and modern analytical tools.
VO: is there any family member or other relative in USA. 
Me: No Officer there is no one in USA from my family.
VO: I can see you have been rejected before. 
Me: yes Officer I was nervous because it was my first visa interview and I couldn’t answer to questions that were asked to me and visa officer was not satisfied with my answers and this time I have changed the approach to explain my self.
 VO: have you considered any other country like Canada, UK and Pakistan. 
Me: No Ma’m haven’t considered Pakistan because there a few university that are currently offering Business analytics program and I would hardly get research opportunity and practical exposure. So I will definitely experience a good learning environment. 
VO: what about fundings?
Me: My father is sponsoring me he has savings of *** and *** immovable assists for my studies and part from this I have got 5000 dollar scholarship.
VO: So what does your sponsor do. 
Me: He is a business man and own a well established business.(interpreted) 
VO: what business??
Me: it’s actually Fertilizers distribution business (interpreted) 
VO: its the same business that you’re currently working. 
Me: yes Officer as a Business development Manager. Continue… and he is one few authored dealers of Engro incorporation which is the Pakistan’s number 1 fertilizer production company. And he has been doing this business since 11 years and he has over a dozen of employees and his annual income is ***. 
VO: I know you’re a genuine student and You really want to study in USA but unfortunately you’re not qualified for this time.
Me: Ma’m is there any specific reason. 
VO: No there is not any specific reason but But I’m giving you the slip and reason is mentioned in slip.
*Please guide me where I went wrong and should I go for 3rd attempt with same profile or I should differ my semester with same university or even I should change university in next intake*
"
83,"
Visa Interview Experience
Status: Rejected.
Date: 21st November '2022
Both VOs were in good mood and everyone got their Visa Approved Infront of me (around 5-6 people)
Profile: 
Intermediate in 2018
Diploma in 2022
Duolingo: 120
University: Youngstown State University.
Consulate: Karachi
VO was a young guy with glasses.
VO: Good Morning
Me: Good Morning
VO: Pass me your documents
Me: yeah, sure.
VO: what course are you going to study in the US?
Me: I'm going to pursue my Bachelor's in Business Administration from Youngstown State University.
VO: Why did you choose this course?
Me: told him about the skills in going to learn in this course
VO: Who's sponsoring you?
Me: My uncle
VO: What does he do?
Me: He is the director of ____ of Pakistan. (I also have his letter of support and his Bank Statement, Can I show you these documents? 
VO: No, thank you, your visa is rejected under 214 (b)
Can you all tell me about which mistakes I've done? and what I can change in my profile for the next time? and should I apply again? 
TIA
"
84,"
F1 Visa Got 
#Rejected
Embassy 
#islamabad
Date 6 March
Vo is a Lady or finger print waly counter k sath wala counter tha.
Vo Pass me your Passport
Me : 
Good Morning 
Vo : No Reply
Vo : why Usa
Me : i just start my answer she interrupted me after 5 seconds ask me another question why you choose this school even it’s not a school it is a university i told her the reason and again she interrupted me and asked me the 3rd question who is your sponsor? I’m sponsoring my self i will pay the initial payment from my savings this time she listens to my complete answer with some patience on her face and then asked me a question do you have any relative in usa i said no then she asked do you have any travel history i said no. Then she passed me a yellow slip.
I’m confident in start. But the way she asked questions and didn’t listening to my answer make me confused. Because she interrupted me in almost every question.
Need Your Suggestions 
"
85,"
Hello Aslawalakum To all members.
My interview was on 22th December .Karachi Conusulate Counter number 6.
Visa Rejected.
Me: Good Morning Sir.
Vo:Rude korean guy no reply.
Vo: 
Pass me your i20 and passport.
Me: Yes sure sir with very smile.
Vo:Why Us?
Me: US is famous for their quality of education and technology. Bachelor's degree from the USA is highly recognized back here in Pakistan. Thats why, i want to pursue my bachelors in computer science from the USA and come back to Pakistan and start a training and IT consultancy firm.
Vo: Nice , Why this university?
Me: It is a highly ranked university in the USA. They have small size classes and highly talented faculty. They focus on student learning and growing and also provide internships so you can get real world experience during your degree. Also another reason would be that based on my academic profile this university has offered me 70% scholarship. I believe I can learn alot from St Thomas university and bring it to my country and share that culture and knowledge.
Vo: Is there any relative in Minnesota?
Me: No sir .
Vo: Here is your passport good luck for next time.
Please Tell me what should i do now?
Actually my ds 160 payment was done by my brothers friend and also sevis fees was paid from an American card ,he is living in st thomas university.
What should i do now?
This korean is very rude at counter number 6.
Can anybody help me in this situation as i am under 18. My academics results are all A*.
"
86,"
Suggestion Needed! 
I got rejected for my F1 Visa in the first attempt. VO asked me about my finances and I told her that I'm self-sponsoring myself and that I got the money from my father. She also asked about my employment where I told her that I'm currently unemployed. Before all of you guys start lecturing me how terrible my answers were, I already know that. So, kindly give me suggestions what should I change for my 2nd interview. 
1. Should I show my father as my sponsor 
the next time? If yes, than should I show his bank statement or mine. I have the money in my own account currently. The problem with this case is that my father is a businessman but as most of the businesses in Pakistan, the documentation is not proper and I can't prove the source of these funds. 
2. My uncle has a multinational company which is strongly related to my field. I could show him as the sponsor and show strong financial documentation.  
Kindly tell me which scenario would make my case strong.
"
87,"
F1 visa 
2nd attempt
University: University of Maine
Status: Rejected 
Location: Islambad Pakistan 
Date: 13-12-2022
The interview lasted so well at beginning he was near to offered me blue slip.
The VO was long beard guy.
VO: passed me your I20 and passport 
Me: Good Morning sir, How are you. Here you have.
VO: I am fine and how are you
Me: Thanks, I am fine
VO: What program you are going?
Me: I am going for MBA.
VO: Who is your sponsor?
Me: The tuition fee is fully waived as university granted me trustee tuition scholarship however I will be handling living cost for which I have some my personal saving as well as have my uncle as sponsor.
VO: What he do? (In this time he was about to give me blue slip that is your visa is approved but suddenly stopped his hand)
Me: He has a general trading company in Dubai.
VO: What he trades?
Me: He is trading petrol chemical across middle east and importing highly quality impact modifier for Middle east market but his business is not limited only to petrol chemicals.
VO: Are you married?
Me: Yes
VO: Do you have child?
Me: Yes, I have one child. (here the VO told me to wait in this place I am coming back he went away from visa consular section and after three minutes he came back)
VO: Unfortunately Your visa is rejected and offered me yellow slip under 214b.
Me: smiled and said Sir may I know the reason?
Vo: US Immigration rules are strict and you have weak tie to your home country. He also added that next time come with graduate assistant position to cover your living cost.
Now I am looking for third attempt.
 what changes should I make in this attempt?
Should I change my University and get fully funded scholarship this time?
"
88,"
Plz admin approved.
Guys help i rejected 3 time Islamabad embassy.
Profile: 
B.com
 2019
PTE 6 band
 Three time give interview same university of South Alabama.
1st 
attempt 26th july 2022.
Vo:Which uni are u going for?
Me:i m going to university of South Alabama for my bachelor in business administration.
Vo:have you ever been attend any course in USA?
Me: no officer this is my first time.
Vo: who is ur sponsor?
Me: brother
Vo: what does he do?
Me: he is a pharmacist he owns of Chian pharmacies since last 15 year's.
Sorry USA visa policy is very strict.
2nd attempt 17 August 2022.
Same university.
Ask Same question.
In this add new question.
Vo: have you travel any other country from Pakistan?
No .
3rd attempt 5 December 2022
Same university.
Vo: Which university?
Me: i m going to university of South Alabama for my bachelor in business administration.
Vo:have you change in your profile?
Me: no officer i am confident to got my profile.
Vo: sponsor?
Me: Brother
Vo: what does he do?
Me: he is a pharmacist  by profession he owns of Chian pharmacies since last fifteen years.
Plzz guy's mje guide kren kya mistakes hen or profile me kya change kron ???
"
89,"
Unfortunately i applied through consultant and got my i20 from southern illinois university i got rejected on my first interview and my second interview was on 19 and consultand told mr to change and book my date from my home i change it to 25 and got postponed due to jalsa my next interview is on 3 may and my classes started from 6 june is this fine to go with the flow or i also have an i 20 letter from south dakota state university which classes is starting on august  
I 
need help what shoud i do now 
My consultant gets his money and not helping me  now just saying extend your semester 
What should i do ? Help please.. sorry for my bad english and bad explaination i hope u guys understand what im trying to say
"
90,"
Asalamualikum
I'm an international student in the US. I got married in January. My husband applied for student visa but his visa got rejected (that was a month before we got married). A lawyer suggested that I should sponsor him on F2 visa. 
Can someone please guide me about what kind of questions they ask during the F2 visa? I've studied about the process but I'd like to know about the personal experience of someone here regarding F2 visa
Please guide me
Thank you
"
91,"
My wife was interviewed at karachi embassy for F2.
First time : rejected in Jan 23
Main reason : university has not updated my information on the system 
2nd time : 28apr23
At 
the end all questions, they simply said you are not eligible. 
My wife asked could you please tell me the reason , the interviewer said “ you should better know the reason”. 
My current status is F1 OPT 1st year ( still not H1B) and I am working as full time employee. 
 What was the original problem with the profile ?
"
92,"
Date : 15 July 2022
Vo : That long Beard Guy
Status : Rejected 
School: Rowan University NJ
Program: M. A Higher education in Academic Advising. 
Me: 
Good Morning Officer
VO: Pass me your documents 
Me: Here they are. 
Vo: How come you know about Rowan?
Me: One of my professors is an alumni, he got his Doctorate from this school and the course I’m applying for is quite unique….
Vo: Who is going to sponsor you?
Me: My father will bear all my expenses. 
Vo: What is his occupation?
Me: hé is an agriculturist.  We cultivate rice and where I come from the city is famous for its rice production. 
Vo: How much agricultural land?
Me: Appropriately … acres + some other pieces of land too. 
Vo: Have you traveled outside of Pakistan?
Me: Not yet. 
After typing for 1 minute, he said I know that you are a student and want to study but I’m sorry…… you can apply again. 
Handed my yellow slip with 214g. 
There was an energetic guy who was attempting third time for his undergrad with almost 45k yearly scholarship. He got his visa. 
I feel that between the time I paused and should be talking and giving him more information. 
The interview was smooth and I must say it wasn’t my best shot. 
Looking for suggestions for my second attempt. 
What should I change?
"
93,"
Hey guys Asllam o allaikum
Second attempt> rejected
Vo:- Good morning how are you ? (in a very delightful mood).
Me: good morning sir. I’m good how are you ?
Vo: 
Did you give your last interview to me?
Me: No, sir I didn’t give my last interview to you. 
Vo: Okay, Why are you going to US ?
Me: I’m going to US to pursue my master in computer science.
Vo: and who is going to pay for you ?
Me: Sir my father is going to pay my expenses.
Vo: and what does he do ?
Me: Sir he has a real estate and construction business. (While he was busy typing he asked.)
Vo: okay tell me more about that business.
Me: sir he buys different kind of property and sell it in profitable amount and he does construction when he get contracts related to construction. (Vo was typing and watching on the screen and I felt that he was just doing it for formality to keep the chit chat. His main focus was on screen.)
Vo:Tell me about your brother and sister.
Me: explained
Vo: (while watching the screen) you just applied a few weeks ago, intact 10 days ago.
Me: yes sir, that time I was not confident enough to communicate with vo but now I  feel I am confident enough.
Vo: (watching and reading the screen for a while and said) unfortunately under the our law of visa policy you don’t qualify for the visa.
Me: Is there anything about the university? Do I need to change anything in the application ?
Vo: No, it’s about the university, read the yellow slip. The circumstances for you for this visa are not right.
Me: okay thank you
Guys what should i do now?
"
94,"
Hello everyone,
My spouse had an appointment yesterday for J-2 Visa. But it was rejected on the basis of cousin marriage.  Our marriage was held last year in Pakistan before my arrival in the USA. But the Embassy Councelor told my wife that cousin marriage is not allowed to get Visa as per Texas State rule.
Please can someone guide me what should be the possible way to solve this matter?
Thanks and Regards
XyTas.com
Aseem
Hello everyone,

My spouse had an appointment yesterday for J-2 Visa. But it was rejected on the basis of cousin marriage.  Our marriage was held last year in Pakistan before my arrival in the USA. But the Embassy Councelor told my wife that cousin marriage is not allowed to get Visa as per Texas State rule.
Please can someone guide me what should be the possible way to solve this matter?

Thanks and Regards
"
95,"
I had an interview on 16 Dec and got rejected.
Me. Good morning
Vo. Why you want to visit US?
Me. I am going to US for higher Studies. First I will do (ESL) English as a Second language and After that I will do graduation in Computer science from University of Kentucky.
Vo. 
Who is Sponsoring your Studies?
Me. My Father will bear my all expenditures
Vo.What he does?
Me. He is businessman. he manufacture Leather products and club wear items.
Vo. Why don't you do Same course in Pakistan?
Me. My University suggested me to do this leading towards my graduation.
Vo.Type something in computer and then said unfortunately your visa has refused thank you.
Should I apply 2nd time on same DS160. I need senior advices. Does Us embassy approve visa on ESL Emglish language program? My I20 last date is 5 January. So plz give me intellectual suggestion. Is University of Kentucky best. Is there any chance for refusal 2nd time. What should I do for getting approved
Info will be appreciated
"
96,"
Interview Date 7th December
Status : Rejected (214B)
Intermediate: october 2020
Intended Program: BACHELOR's in CHEMISTRY.
The Visa Officer was a Korean/Chinese lady
VO: 
Good Morning
Me : Good Morning, Officer
VO: Pass me your Documents ( I20, DS160 Confirmation, Sevis fee Confirmation)
*VO going through  Documents*
VO: For which university are u going for?
*Started typing*
Me : I am going to the Minnesota state university Mankato 
VO: why this university?
Me: This university is offering very upgraded and advance course relevant to my area of interest and i got scholarship of 7,700$ scholarship, the university labs are very highly equipped with latest instruements and the faculty staff is very professional 
VO: Have you applied to any other university?
Me: Yes mam I applied to four other universities.
VO: okay so Who is sponsoring you?
Me: My father is gonna sponsoring me
VO: So what your father do?
Me: He is a businnesman 
VO: What kind of businnes?
Me: well mam He own's a fuel station.
She started typing something on Pc
*Getting a US Visa is difficult nowadays and 
Passed me the yellow slip*
What should I change in my profile or should i go with the same profile? Senior Members plz help me what should i do now?
"
97,"
Got rejected on 28 July 
Islamabad embassy 
First attempt
Me Good morning sir
Vo  
hello good morning 
Vo pass me your i20 and passport 
Me there we go sir 
Vo thank you 
 Me well come sir 
Vo why us 
Me us remain the excellence and quality in education from the back of history. I pursuing my bechlors degree in business management
Vo have ever you been to any abroad country 
Me yes sir I been to uk for completion of my English foundation 
Vo wow you been to united kingdom when was it 
Me sir it's was in 2010 
Vo who is sponsoring you 
Me my uncle sir 
Vo with the yellow page sorry I am not approving your visa giving you a chance reapply with strong Home ties.
I seen around 12 people with the yellow page 
Only one boy and one faimly got visa.
I asked from that boy what did vo asked from you he said to me kuch bhi nahi.
"
