,Text
10,"
F1 visa interview
Date:  May 2023
Status: Approved
VO: why are you going
Me: 
for my masters in public health majoring epidemiology
VO: why this course
Me: after having fair clinical experience i want to diversify my horizons towards non clinical side which is public health
VO: what you do currently
Me: i am government employee my designation is Dental Surgeon
VO: so you are dentist then why this course
Me: fumbled thrice n i was quiet for 10 seconds it will help me again fumbled it will help me become head of department
(v bad answer)
VO: how would this course help you
Me: since the nationwide dental coverage is poor again fumbled i would enhance quality of dental programs n thn quiet
VO: how many uni you applied to?
ME: 3
VO: why these 3
ME: these were few universities offering majors that i am interested in 
VO: Laughs n says there are thousand of universities offering majors in this course what made you choose these
ME: these universities had working integration learning opportunities 
VO:and what is work integration learning?
ME: quiet for 10 seconds whatever i will learn in classroom i will be able to apply in public health settings in community context
VO: Typing for 10 15 seconds so you mentioned in DS160 you have been to Spain and Italy when n why you went there
ME: i have been to both of the places twice in 2017 and 2019 for tourism
VO:what your siblings do
ME: My elder brother resides in UK n second elder brother in Australia 
VO: who will fund your trip
ME: my mom n dad
VO: what do they do 
ME: my father is consultant doctor and mother is general physician 
VO: hands me blue slip Your visa is Approved
ME: Thank you bye
 Anyone going to St louis university please comment below i am looking for accomodation
"
11,"
U.S. Embassy Islamabad 
Visa Status: F1 APPROVED
Interview date:14 June, 8 AM
University of Connecticut, Storrs campus
VO: 
Good Morning, How are you?
Me: I’m good, How are you mam?
VO: I am good too, which university are you going to?
Me: I’m going to the university of Connecticut Storrs campus to pursue my undergraduate studies in Computer Science.
VO: Why did you choose Uconn?
Me: After I completed my A-level exams my high school counsellor recommended me this university based on my grades and desired major. Uconn has one of the strongest academic programs in computer science in the U.S. and it is ranked among top 25 public universities according to US news and world report rankings. The amount of scholarship Uconn has offered me was also one of the major factor that influenced my decision (interrupted) 
VO: Who will be sponsoring your education?
Me: My father will be funding all my educational expenses in the United States, he owns xyz Businesses in the United Arab Emirates. On top of that, I’ve also received a scholarship of $40,000.
VO: did you visit the uconn campus during your last visit to the USA? It’s so beautiful. 
Me: No officer I have not been to the uconn campus the purpose of my last trip was to attend a summer camp program at Boston University in Massachusetts But I’m so really excited to explore the uconn campus. 
VO: Okay so everything looks perfect, I am approving your visa you will get your passport back within a week. Have a Great Day ahead!
Me: Thankyou so much mam, you too have a wonderful day ahead. 
Previous travel history to the United States was one of the major factor in addition to the university I was going for as it has a credible ranking and acknowledged computer science major.
"
12,"
Visa status approved
Type: F1
Time and date: 10:30 am, 6th March, 2023
Embassy: Isl
VO: an american young lady
VO: 
Which university are you applying for?
Me: University of cumberlands.
VO: And why did you choose this?
Me: The information technology department there is offering some advanced courses like data mining, data analysis and information security as well. Also during my last visit to USA in 2020, I visited this university and really liked the whole environment there.
VO: With whom did you visit? With your family?
Me: With my brother. He has done his Phd from there.
VO: From the same university?
Me: Yes. 
VO: Does this university has a trimester system?
Me: No, it has two semesters per year.
VO: When are the classes starting?
Me: From 9th May.
VO: who will be paying your tuition fee?
Me: My brother.
VO: The one who did his phd there?
Me: Yes.
VO: Is he working there?
Me: Yes. He's working at facebook.
VO: How many siblings do you have in the USA?
Me: 3 umm 2 sisters and 1 brother.
VO: Are your sisters working there?
Me: No.
VO: Then how did they go there? Are they immigrants there?
Me: No, they aren't the immigrants. Their husbands applied for their spouse visa. That's how they went there.
VO: Do you have any siblings here in Pakistan?
Me: No. Only my parents live here.
VO: Are you currently working?
Me: No
VO: What are your plans after completing masters?
Me: I've planned to come back here to my husband and his family.
VO: Husband? Whooo(in a shocked way)
When did you marry?
Me: In october 2022.
VO: Doesn't your husband want to go with you?
Me: No. He doesn't want to go. He's already working here.
VO: What does your husband do?
Me: He's a software engineer at Naeman.
VO: Won't he have any problem with you going?
Me: No. It's just about two years. 
VO: In what course you've done your bachelors?
Me: In software engineering.
VO: So, you graduated last year?
Me: Yes. I graduated in september 15th.
VO: What did you do after graduation? Were you working somewhere?
Me: No. It's just been 5 months since I graduated. During this time, I got married and started applying for universities.
VO: Okay.. so what's your brother's name who will be paying for you?
Me: (provided name)
VO: By any chance do you have his passport number with you?
Me. No. But I do have his contact details with me.
VO: It's ok. That's not needed.
VO: Do you know his date of birth?
Me: (nodded me head) It's 3rd september.
VO: And year?
Me: Ummm.. he would me 30 by now I guess. 
VO: (smiled and typed) 
Me: He's 13 years older then me so he would be 35 yes.
VO: (typed while smiling) okayy 35.
VO: Ok so you can wait while you get a call. My colleague will be asking you some questions shortly.
Colleage: Pass me all the documents you have with you.
Me: ( passed him my brother's bank statement, affidavit,  letter of support,  proof of his employment there and a marriage certificate)
Colleage:(by looking at letter of support) Who are these to you?
Me: My brother and his wife. 
Colleage: (while looking at marriage certificate) How long you've been married?
Me: (told him the date)
Colleage: (looked through all the documents) Ok so wait here for a while, I'll be back to you shortly.
(After 20-25 mins)
Colleage: You can go back to your counter where intially your interview took place.
(The hall went completely empty, I was the only one except guards. Shortly, VO came to the counter)
VO: Ok so, you can take these documents back and we've approved your visa. (Passed me the blue slip while smiling)
Me: thank you. (Smiled back)
VO: Enjoy your stay with your family. (Said happily)
( For most of the time, she kept looking and typing at the screen. Didn't look at me for longer than a second or two during each of my answers. Also my answers were brief and to the point so she didn't have to look for long either.
I kept an eye contact during the whole interview and also maintained a bit smile throughout my interview though it went quite long and I had to wait a lot in between too.
I had a plus point of already having a visit visa so I used that in start while answering the question of why I chose that uni. As I heard that the VO may have not gone through all your data so you should convey them such info yourself.
Though my answers were not in detail but i did prepare myself for any type of detail. I made a list of all possible questions and prepared the detailed answers then filtered out the important information only.  Saved the detail for only the case if they themselves ask me to go into.
You should definitely have all the information about the university you're applying to. They should not get the idea that you've selected a university without doing any proper research)
"
13,"
J2 Visa Approved
My spouse went for J2 visa interview and it was approved after a quick interview. Here are the questions that visa officer asked. 
1. Visa Officer: Good morning … 
See more
"
14,"
Visa Approved on F-1
Interview Date 5th December
Interview location: Islamabad 
Visa Officer was a lady 
VO: 
Good Morning
Me : Good Morning, Officer
VO: Pass me your Documents ( I20, DS160 Confirmation, Sevis fee Confirmation)
*VO going through  Documents*
VO: why You're going to US?
*Started typing*
Me : going to purse Phd 
VO: on what thing you will do research 
Me: I told her about my research area and about my research proposal. 
VO: she keep on cross question about my field and asked me what actually is ur profession 
Me: I told her again the things in simple words and told her I m an environmental engineer. 
VO: she closed the shutter and keep on talking to lady standing behind her and keep on typing and reading on screen. After some time she asked me for CV of my professor who is going to supervise me . 
Me: I said I do have and I handed over the CV to her .
Vo: again shutter closed and keep on reading the CV. 
Me: I kept waiting and keep thinking positive.
Vo: keep looking at me and then she said please go and wait in waiting area . Will call you back 
Behind the scene on visa status: refused (checked by brother and told to whole family) 
Totally 20 people in office were left
Me: I kept waiting in waiting area for 1/2 hour . A man called my name and asked me to come to interview room (private room). 
Vo: A Pakistani man speaking in Urdu and said to close the door and sit . He said show me your educational document 
Me : I handed over the original document to him and he keep checking it’s originality. 
Vo: he kept reading and writing on white Abt my Master degree , it’s year of passing and field and then he wrote Abt my B.E degree , year of passing and field. 
VO: show me your below the qualifications like intermediate 
Me: Handed the intermediate certificate and marksheet and I also gave matric certificate and marksheet. 
Vo: after looking at intermediate he said ok no need of matric certificate. He asked me what are you doing now , date of joining and salary
Me: I told him about my current position, date since I m working and salary. 
Vo: he wrote everything and asked me why u chose Islamabad for interview why not khi 
Me: I told him about no date available for khi , their is huge queue to get to interview . 
Vo: than asked me about about my scholarship and who will afford your expenses 
Me: I told him and showed him offer letter of graduate research assistant and told him where ever needed my father will pay my expenses. 
Vo: what is ur father profession , what’s his salary, bank statement.
Me : I showed him my father’s service letter and handed bank statement . I told him the amount of my father’s salary 
Vo: wrote about my father profession and continuously looking on bank statement searching for figure of amount I told him of his salary and asked is he getting salary by cash 
Me : I said No. I said that’s his saving account statement and I told him his salary account is different and I told him I do have statement but it’s 3 months old . 
Vo: if u have show me and I gave him and then he asked that are you married and with how much children 
Me : yes I m married with no children and told him the year and month of marriage 
Vo: he wrote the year and month and then asked about how many brother sisters you are and what they are doing 
Me : I told him that we are just brothers and told him about everyone’s profession 
Vo: ok you go and wait outside . 
Me : came out of room and hall was almost empty, just 2-3 people inside . 
After around 20 mins gap I was again called to same room 
Vo: he asked me to explain the process through which u got this scholarship (graduate research assistant) and admission. 
Me: I explained in brief him about the scholarship and told him total amount of scholarship I m going to get . 
Vo: please explain in detail how u start the process of admission and where else u applied for the admission.
Me : I told him I applied in two universities and got admission in both but was successful in getting graduate research assistantship in university of Idaho . I also told him about breakup of my scholarship like amount to stipend , fees wavier and health insurance even he was holding my offer letter in hand. 
Vo: he wrote everything and then again asked me is it HEC Scholarship 
Me: no it’s not HEC Scholarship. It’s from university and professor. 
Vo : said ok . Wait infront of the counter where u were interviewed by the lady .
Me : I came out of room and kept waiting in front of counter.
After 15 mins gap I was called by the foreigner lady to come on counter and I moved to the counter 
Vo: she said me to tell about the program you are going
And what would be your major 
Me : I m going for Phd Environmental science and would be working waste to energy and so on 
Vo : started typing and handed over me the extra document that Pakistan Man(visa interview) took from me.
Me: I said thank you and was taking deep breath and was feeling happy because she didn’t returned me the passport. 
Vo: Stoped typing and said your passport will be with us and congratulations your visa is approved and handed over me the blue slip and said you will get your passport soon. 
Me : I said thank you and left the counter and left consulate as 2nd last person. 
On the other hand my family was upset as my visa status was like refused but when I came out and told them my visa is approved they were in shock . 
With this interview I would say always stick on ur answer and try to complete your all forms like DS-160 your self . 
Best wishes for everyone and keep firm belief on yourself and your struggles — 
feeling blessed.
"
15,"
Please approve. As this was approved earlier but the topic of degree was diff.
 Thank you.
Assalam-u-Alaikum 
Greetings Everyone. 
Any 
kind of help would be truly appreciated.
Profile:- 
1) 2.59 GPA Reason for low is that I never knew min 3 will be required and no one was there to guide . 
2) Took IELTS academic back in 2020 scored 7.0 overall
3) More than 5 + years of experience in relevant field in top tier organisations locally and international. After this extensive period in the industry, I want to pursue masters as It would open doors for me in my professional growth. 
4) Undergrad Major = Computer science 
5) certification = data analytics , digital marketing , sql and other related 
Can somebody please guide me of the universities that I eligible for, I have a list of universities that are accepting 2.5 -2.7GPA but when i went to some of the university websites, they are preferring more than the mentioned. 
I also have an offer letter of Western New England and Mercy college NY but the course fee of thee ranges 3500-3800$. So it will be really hard for me to earn this much of amount. 
Also my budget is in the range of 25-30 lac for the first semester. And after that need to earn it on my own.
Can someone help me in find the university where I can pay my fee and can help me get a visa in the discipline of data analytics, business analytics, big data, data science or realted ones ?
Also are there any members who had a similar case like mine and that they were able to succeed in this journey. 
Thank you so much in advance for the help. JazakAllah o khair
Like
Comment
Send
Write an answer…
Facebook
Facebook
Facebook
Facebook
Facebook
Facebook
Facebook"
16,"
Admins please approve!!!
My VISA was APPROVED on 25th May. However, I am still waiting for my passport. I've checked the status online and it's saying APPROVED. 
kindly tell me is it normal for embassy to take this much time or should i email them?
"
17,"
Here is my visa experience:
Karachi 
1st june 
1st attempt approved.
Vo: With smile Good Morning.
Me : 
hey morning.
Vo: pass me you i20 and passport.
Me:gave 
Vo: so why you are going to states?
Me: for masters in CS.
Vo: why you have chosen western new england?
Me: well there are more than couple of reason behind choosing wne for my mscs, there curriculum and the courses they are offering are pretty much aligned with my future goals Like AI and web development are two of the courses I am looking forward to she was like all the universities in US offer these courses what’s so different in this? I told her about the dr o’neil who is hod of wne cs department, about his research to understand the human brain under different circumstances with the help of machine learning and AI so the professors have advance knowledge of it. 
VO: who is gonna fund your education?
Me: my father he is thè businessman he has business of rice and sugar.
Vo: Is he a trader or farmer?
Me: Trader.
Vo: do you have any proof of funding?
Me: handed over her the bank statement.
Vo: kept looking at the statement and every single page.
Handed over me the statement and i20.
Vo: Congratulations your visa is approved I will keep your passport and you can collect in a week.
"
18,"
VISA APPROVED on 18 March 2022
Passport received on 26 March 2022
US Embassy, ISLAMABAD
Interview time: 9.00 AM.
Applied to University of North Texas by submitting only application fee 70$ and received I 20 and now visa approval
Course: Masters in Construction management 
First Attempt
Visa Officer: female age 38
Applied through : consultant 
Note: MUST READ TILL END
VO: Hello good morning how are you?
ME: I am fine maam.
Vo: Give me your documents.
Me: Handed over my documents to her.
VO: Put your fingers for print
ME: fine
VO: Q1. Which course u applied?
Me: I applied for construction management 
VO: Q2.Tell me about your undergrad degree?
ME:. Its Civil engineering 
VO: Q3. Have you applied to other universities
ME: yes i applied UIL, IIT, ASU and UNT as received postive response from all. 
VO: Q4.  Where did you graduated from?
ME: University of Engineering Technology Taxila    
VO: Q5. Who is supporting you?
ME: My father
VO: Q6. Have u ever been to any country? 
ME: Yes went to Dubai and Azerbaijan for tourism
VO: Q7. What you father do?
ME: .He is a contractor 
VO: Q8. When did your degree completed?
ME: 2020 Sept 
VO: Q9: What were you doing in this study gap?
ME: Worked as a construction manager in my fathers company
VO: Q10.Ok tell me will u come back to pakistan? 
ME: for sure 1st want to come back for my father and his company 
And secondly for my country to support and implement my skills in every field of construction. 
After typing for 2minutes 
VO: Wellcome to the state. Your passport will be delivered to you in 2 to 4 business days.
These questions are so simple but in a way its more difficult for those students who are feeling hesitation in front of visa officer.
So the thing all students have to do is Just be confident and look in the eyes of the visa officer. Don’t lie about anything, they already have your background data and talk to them what they ask in simple words. 
Again i want to say that its not dependent on the University u graduated or have been to any country. Main thing is confidence
Special thanks to sir junaid, group admin and all members who are helping everyone.
KDle2m.com
Aseem
VISA APPROVED on 18 March 2022
Passport received on 26 March 2022
US Embassy, ISLAMABAD
Interview time: 9.00 AM.
Applied to University of North Texas by submitting only application fee 70$ and received I 20 and now visa approval
Course: Masters in Construction management 
First Attempt
Visa Officer: female age 38
Applied through : consultant 
Note: MUST READ TILL END

VO: Hello good morning how are you?
ME: I am fine maam.

Vo: Give me your documents.
Me: Handed over my documents to her.
 
VO: Put your fingers for print
ME: fine

VO: Q1. Which course u applied?
Me: I applied for construction management 

VO: Q2.Tell me about your undergrad degree?
ME:. Its Civil engineering 
 
VO: Q3. Have you applied to other universities
ME: yes i applied UIL, IIT, ASU and UNT as received postive response from all. 

VO: Q4.  Where did you graduated from?
ME: University of Engineering Technology Taxila    

VO: Q5. Who is supporting you?
ME: My father

VO: Q6. Have u ever been to any country? 
ME: Yes went to Dubai and Azerbaijan for tourism

VO: Q7. What you father do?
ME: .He is a contractor 

VO: Q8. When did your degree completed?
ME: 2020 Sept 

VO: Q9: What were you doing in this study gap?
ME: Worked as a construction manager in my fathers company

VO: Q10.Ok tell me will u come back to pakistan? 
ME: for sure 1st want to come back for my father and his company 
And secondly for my country to support and implement my skills in every field of construction. 

After typing for 2minutes 
VO: Wellcome to the state. Your passport will be delivered to you in 2 to 4 business days.
These questions are so simple but in a way its more difficult for those students who are feeling hesitation in front of visa officer.
So the thing all students have to do is Just be confident and look in the eyes of the visa officer. Don’t lie about anything, they already have your background data and talk to them what they ask in simple words. 
Again i want to say that its not dependent on the University u graduated or have been to any country. Main thing is confidence
Special thanks to sir junaid, group admin and all members who are helping everyone.
"
19,"
Visa Experience:
Date: 6th July 
Time: 9.45 am
Karachi Consulate
Status: Approved
Me: Hello. Goodmorning.
VO: Goodmorning. 
VO: Why do you wanna go to USF? 
Me: Compared to the other universities that I got accepted in, USF has got the best CS program out of them.. (interrupted) 
VO: What is CS? 
Me: Computer Science
VO: Why do you wanna pursue Computer Science? 
Me: Since a young age, I’ve been fascinated by computers and growing up I got inspired by people like Bill Gates and Elon Musk. I want to replicate what they have achieved so far, here in Pakistan. 
VO: Have you been to the US before?
Me: Yes. I went to US in 2009 to visit my dad who was studying at Columbia University at the time. 
VO: Oh okay. But why do you wanna go to USF? 
Me: I got a good scholarship from USF. 
VO: How much is the scholarship? 
Me: It’s 12,000 USD.
VO: But you had other options as well, then why USF?
Me: Most of the other universities that I got accepted at were liberal art colleges, whereas I wanted to go to a bigger university… (interrupted)
VO: I’m not interested in other universities. Tell me why you wanna go to USF? 
Me: I had the option of either going to USF or.. (interrupted) 
VO: I don’t wanna hear about other universities. Tell me why USF? 
Me: (I got stuck and confused for a few seconds)
Me: It’s ranked in the top 250 universities globally and has a good faculty for my program. 
VO: But there are other top 249 universities in the world too, why did you choose USF then? 
Me: According to my SAT score, USF suited me the most. 
VO: Your visa is approved. You can collect your passport in 3-5 days.
Me: Thank you. 
VO: You’re welcome.
"
20,"
VISA EXPERIENCE 
VISA APPROVED,ALLHAMDULLILAH
21July'22 9:00am ( hardly 5 mints interview)
Visa officer -chinese looking guy( Karachi embassy)
Vo : good morning 
Me: 
hello good morning Vo
Vo: please put your fingers on scanner, pressed tightly the pinky finger ( in a laughing way)
Me: does as told
Vo: oh I see you are working in a bank?
Me: yes I work in a local bank of Pakistan as Trainer / quality assurance executive in customer satisfaction and quality department. I train freshly hired officer (said a bit proudly:p)
Vo: why are you going to USA?
Me: i am going to USA for pursuing my MBA in marketing from New Mexico Highland University,  lasvegas 
Vo: How did you get to know about this university?
Me: my previous university professor recommended me this uni as he was an alumni of nmhu. Beside this I searched this university through different website like us news, niche and master portal.
Vo: you have such a stable job, why you want to leave it ?
Me: after becoming Trainer I didn't thought to go for masters degree because I was already achieving my goals step by step. But recently I got rejected for a managerial post in my company with a reason that I am not holding a masters degree and( as this was eligibility criteria for managerial post) this thing hit me harder and then I decided to apply for Mba. ( tbh it's a true story)
Vo: oh i see, after looking at my I 20 meticulously he said, oh who is xyz( my sponsor's name)
Me: he is my uncle who live in USA and is a US citizen 
Vo: what he do for living?
Me: He owns an It company named as xyz. This company is in over 240+ location but he owns the Santonio location.
Vo: will you ask you employer for leaves or you will resign ?
Me: I have discussed this with my head of department, they are talking with HR let's see what they will suggest. You know every firm has it on policy. Even if the don't approve my sabbatical leaves I'll resign and rejoin after completing my MBA. I know I  will get the job with my acquaintance and credibility 
Vo: congratulations you VISA is approved. 
*Posting this for encouraging all those people who are scared of several things. My case my pretty critical, chances of rejection was high because of primarily two reasons:
1. My brother lives in USA currently he recently got graduated from Louisiana state university and is in opt right now( vo didn't even asked about him)
2. Secondly my sponsor was my mother's cousin who is a US citizen.
But that's not a big thing if your are confident and sound genuine, means your story should sound real not made up. The most important thing is your  faith in Allah. If you say that I have strong faith but stillyou feel scared and week then your beliefs are not strong. I would like to thanks 
Rana Ibrar
  who helped me to articulate my answers , encouraged and motivated me for acing this interview. I couldn't achieved this without his help.
"
21,"
Allhamdullillah visa approved in 3rd attempt today..i am sharing all my three experiences so it would be a lengthy post..
1st interview (24Feb)
islamabad 8 am
I was very nervous..visa officer was not looking in a good mood he rejected a visa in front of me..
Me:Good morning Sir
V/O: 
pass me ur i20 and passport 
me:Here it is
V/O: Which university you are going for
me:California state university
V/O: how much universities you have applied 
me:2 sir
V/O: Why you are going to this university 
me: I was telling about my university and why i choosed that
V/O: Sorry i can't approve ur visa try next time 
me:ok
I was very disappointed..i couldn't understand what should i do but some how i gain power to apply again
2nd interview (03rd March) 8:am
islamabad 
lady V/O:Good morning 
me:Good Morning mam
how are u
V/O: am good please pass me ur i20 and passport 
me:sure mam
V/O: which university you are going for
me: California state university 
V/O:Who is sponsoring you
Me:My father 
V/O: What he do
me: told about my father's business 
V/O:Oh i can see you are already rejected once
sorry i can't over turn my colleague decision..you should change something in ur profile and u r most welcome to try again
Me:Ok thanks mam
Again dishard
But i didn't loose hope
When i came to know about usa embassy is open for students i decided to try again
3rd attempt (08October)08:am islamabad 
I was the 2nd to be interviewed..1st one rejected in front of me
V/O:Good Morning 
Me:Good Morning sir..how are u
V/O:am fine ..how you are doing 
me:am doing great
V/O: Pass me ur i20 anx passport
me:Sure Sir
V/O:Why u are going to usa
me: i am going for bachelors in business 
V/O:Oh i can see u r already rejected twice in this year .Now u have changed ur university..Why?
me: Told that this university is good in all aspects as compared to my previous one..-and last time v/o also told me fhat i should change something 
V/O:Ok..Do u remember what's was the yearly fee of ur previous university 
me:told
V/O:Who is funding u
me: My father 
V/O:Can i see prof of his earnings 
me:Sure passed my father's bank statement
V/O: took around 5 minutes and typed something 
V/O: where u live here in pakistan 
me: told
V/O :again took sometime
i was shivering and very much nervous but i didn't show these expressions 
V/O:Ok congratulations i am approving ur visa enjoy ur stay
me:Couldn't explain my feelings in words 
thank him in 4-5 times
he also started smiling 
It was my whole journey..after the hardships of 1 year finall i achieved what i wanted..it's all because of my parents prayer and my faith
finally i want to thanks some group fellows who supported me in thi journey
Rafay Rehman
 
Fahad Fadi
 
Engr Musab Ahmed
 
AbdulRehman Amjad
 Thanks alot to four of u ..
You guys motivated me alot
9ykSxE4iPP.com
Aseem
Allhamdullillah visa approved in 3rd attempt today..i am sharing all my three experiences so it would be a lengthy post..
1st interview (24Feb)
islamabad 8 am
I was very nervous..visa officer was not looking in a good mood he rejected a visa in front of me..
Me:Good morning Sir
V/O: pass me ur i20 and passport 
me:Here it is
V/O: Which university you are going for
me:California state university
V/O: how much universities you have applied 
me:2 sir
V/O: Why you are going to this university 
me: I was telling about my university and why i choosed that
V/O: Sorry i can't approve ur visa try next time 
me:ok
I was very disappointed..i couldn't understand what should i do but some how i gain power to apply again
2nd interview (03rd March) 8:am
islamabad 
lady V/O:Good morning 
me:Good Morning mam
how are u
V/O: am good please pass me ur i20 and passport 
me:sure mam
V/O: which university you are going for
me: California state university 
V/O:Who is sponsoring you
Me:My father 
V/O: What he do
me: told about my father's business 
V/O:Oh i can see you are already rejected once
sorry i can't over turn my colleague decision..you should change something in ur profile and u r most welcome to try again
Me:Ok thanks mam
Again dishard
But i didn't loose hope
When i came to know about usa embassy is open for students i decided to try again
3rd attempt (08October)08:am islamabad 
I was the 2nd to be interviewed..1st one rejected in front of me
V/O:Good Morning 
Me:Good Morning sir..how are u
V/O:am fine ..how you are doing 
me:am doing great
V/O: Pass me ur i20 anx passport
me:Sure Sir
V/O:Why u are going to usa
me: i am going for bachelors in business 
V/O:Oh i can see u r already rejected twice in this year .Now u have changed ur university..Why?
me: Told that this university is good in all aspects as compared to my previous one..-and last time v/o also told me fhat i should change something 
V/O:Ok..Do u remember what's was the yearly fee of ur previous university 
me:told
V/O:Who is funding u
me: My father 
V/O:Can i see prof of his earnings 
me:Sure passed my father's bank statement
V/O: took around 5 minutes and typed something 
V/O: where u live here in pakistan 
me: told
V/O :again took sometime
i was shivering and very much nervous but i didn't show these expressions 
V/O:Ok congratulations i am approving ur visa enjoy ur stay
me:Couldn't explain my feelings in words 
thank him in 4-5 times
he also started smiling 
It was my whole journey..after the hardships of 1 year finall i achieved what i wanted..it's all because of my parents prayer and my faith
finally i want to thanks some group fellows who supported me in thi journey
Rafay Rehman Fahad Fadi Engr Musab Ahmed AbdulRehman Amjad Thanks alot to four of u ..
You guys motivated me alot
"
