,Text
76,"
Here is my visa experience:
Karachi 
1st june 
1st attempt approved.
Vo: With smile Good Morning.
Me : 
hey morning.
Vo: pass me you i20 and passport.
Me:gave 
Vo: so why you are going to states?
Me: for masters in CS.
Vo: why you have chosen western new england?
Me: well there are more than couple of reason behind choosing wne for my mscs, there curriculum and the courses they are offering are pretty much aligned with my future goals Like AI and web development are two of the courses I am looking forward to she was like all the universities in US offer these courses what’s so different in this? I told her about the dr o’neil who is hod of wne cs department, about his research to understand the human brain under different circumstances with the help of machine learning and AI so the professors have advance knowledge of it. 
VO: who is gonna fund your education?
Me: my father he is thè businessman he has business of rice and sugar.
Vo: Is he a trader or farmer?
Me: Trader.
Vo: do you have any proof of funding?
Me: handed over her the bank statement.
Vo: kept looking at the statement and every single page.
Handed over me the statement and i20.
Vo: Congratulations your visa is approved I will keep your passport and you can collect in a week.
"
77,"
B1/B2 visa interview
Date: 2nd May 2023
Status: Approved
VO: Why you want to visit USA. 
Me: 
I am a Phd doctor and my research article has been accepted for oral presentation at ———— conference to be held on (date mentioned) in princeton NJ-USA. 
VO: do you have the acceptance letter. 
Me. Yes(provided)
VO: what is the title of your research article and what are the results 
ME: told
VO: you are a PhD in finance and working at —— university in pakistan? 
Me: yes I am working as Assistant Professor since 2014 and teaching and supervising MS and PhD students. 
VO: what subjects you are teaching? 
Me: told( she smiled and mentioned a subject that this was very difficult one for me during my studies) 
VO: who is your sponsor?
Me: the higher education commission of Pakistan(provided the approval letter). 
VO: We will ask you through email to provide some additional documents required. Passport retained by her. 
Me: sure Ma’am, thank you very much. 
Checked the online status of Visa next day where visa was Issued on 3rd May without asking for additional documents. 
Alhamdulillah received passport on 5th May with USA Visa.
"
78,"
Visa Approved!
F1
13th June 11am
Visa Officer (VO), young white man
1st attempt
Islamabad Embassy
Interview
VO: Pass your documents, Why US?
Me: (passed i20, passport, DS160 and a picture), started explaining...
US offers a comprehensive PhD program extending from 4 to 6 years...
VO: Which Program?
Me: PhD in Biomedical Engineering
VO: What will be your research focus?
Me: I will be working on advancement of cardiac MRI to improve heart disease diagnosis...
VO took 1:20 to 1:40 minutes typing, probably searching my words to see my field
VO: What was your Masters Program?
Me: This is a Masters leading to PhD program, I have not done Masters yet.
VO: So, how you plan to pay for your studies?
Me: This is a fully funded position. I have been awarded with research associate position in my lab ... (VO interrupted me: ""hold on"") probably checking my funding info on i20
VO took 30 to 40 seconds,
VO: Your visa is approved, make sure to take your I20 back with you, (he passed i20 and picture to me)
Interview Tip: Dont disclose much technical information that can be about sensitive fields (TAL) which may lead to Administrative Processing (AP), VO is a non-technical person, try to explain to him in a layman way.
Profile:
BS Electrical Engineering 2021
Only University Applied to : The Ohio State University, Columbus
Thanks to this group members, I learnt a lot from other people's experiences here and now sharing my experience with the same intension.
"
79,"
F-1 Visa
Status: Approved
Interviews Time/Date: 0845/12 December, 2022
Embassy: Karachi 
Counter 5
VO: 
Irish Lady. 
Transcript:
Mind Status: Anxious, but confident and smiling
Me: Good Morning Officer
VO: Good Morning. Pass me your documents please. 
VO: Where have you applied?
Me: I have applied for Masters of Public Health at University of New Haven. 
Why this program?
Me: it alligns with my vision. When I come back to Pakistan, i want to open a _______, (explains why I want to open that NGO) this will help me in getting a licence and streamline my profile. 
VO: Why, this university?
Me: Well, actually I researched a lot of universities on a set  parameter and shortlistedthree universities. I got admission in this university.
VO: Where did you study beforehand?
Me: (Told)
VO: what was your Final year Thesis?
Me: (Had a slip of tongue) but told her the title. 
VO: Who's sponsoring you?
Me: My father is sponsoring me. He is a ________ (Government Employee)
Her mic kept getting interrupted, and she kept lt applogizing for that.
VO: How many siblings do you have? Where are they?
Me: (Told)
She then said that your application is fine, but this computer is not working properly.
She then took my passport and went to the back to her colleague.
I was just waiting on the counter and kept getting anxious. People from other counters were coming amd going, yet I was waiting at my counter.
VO: The officer then came back with a serioua tone(I was sure she'll just give me the rejection slip)
She typed something on the computer. Have you brought previous thesis with you?
Me: Sorry, I haven't that with me.
VO: What was the topic of your thesis again?
Me: If you have a Biology background, then i might be able tell you in detail.. but generally, the topic of my thesis is _____ and I did _____ to get conclusions. (She had a bit of Biology background, so I explained)
VO: Sorry for the delay, this computer is not working properly. Here's your approval slip, I will be taking your passport; you may collect it when you receive your visa.
Word of advise: Dont lose hope, amd keep up the confidence..
"
80,"
Allhamdullillah visa approved in 3rd attempt today..i am sharing all my three experiences so it would be a lengthy post..
1st interview (24Feb)
islamabad 8 am
I was very nervous..visa officer was not looking in a good mood he rejected a visa in front of me..
Me:Good morning Sir
V/O: 
pass me ur i20 and passport 
me:Here it is
V/O: Which university you are going for
me:California state university
V/O: how much universities you have applied 
me:2 sir
V/O: Why you are going to this university 
me: I was telling about my university and why i choosed that
V/O: Sorry i can't approve ur visa try next time 
me:ok
I was very disappointed..i couldn't understand what should i do but some how i gain power to apply again
2nd interview (03rd March) 8:am
islamabad 
lady V/O:Good morning 
me:Good Morning mam
how are u
V/O: am good please pass me ur i20 and passport 
me:sure mam
V/O: which university you are going for
me: California state university 
V/O:Who is sponsoring you
Me:My father 
V/O: What he do
me: told about my father's business 
V/O:Oh i can see you are already rejected once
sorry i can't over turn my colleague decision..you should change something in ur profile and u r most welcome to try again
Me:Ok thanks mam
Again dishard
But i didn't loose hope
When i came to know about usa embassy is open for students i decided to try again
3rd attempt (08October)08:am islamabad 
I was the 2nd to be interviewed..1st one rejected in front of me
V/O:Good Morning 
Me:Good Morning sir..how are u
V/O:am fine ..how you are doing 
me:am doing great
V/O: Pass me ur i20 anx passport
me:Sure Sir
V/O:Why u are going to usa
me: i am going for bachelors in business 
V/O:Oh i can see u r already rejected twice in this year .Now u have changed ur university..Why?
me: Told that this university is good in all aspects as compared to my previous one..-and last time v/o also told me fhat i should change something 
V/O:Ok..Do u remember what's was the yearly fee of ur previous university 
me:told
V/O:Who is funding u
me: My father 
V/O:Can i see prof of his earnings 
me:Sure passed my father's bank statement
V/O: took around 5 minutes and typed something 
V/O: where u live here in pakistan 
me: told
V/O :again took sometime
i was shivering and very much nervous but i didn't show these expressions 
V/O:Ok congratulations i am approving ur visa enjoy ur stay
me:Couldn't explain my feelings in words 
thank him in 4-5 times
he also started smiling 
It was my whole journey..after the hardships of 1 year finall i achieved what i wanted..it's all because of my parents prayer and my faith
finally i want to thanks some group fellows who supported me in thi journey
Rafay Rehman
 
Fahad Fadi
 
Engr Musab Ahmed
 
AbdulRehman Amjad
 Thanks alot to four of u ..
You guys motivated me alot
XkG5UjrQK.com
Muhammad
Allhamdullillah visa approved in 3rd attempt today..i am sharing all my three experiences so it would be a lengthy post..
1st interview (24Feb)
islamabad 8 am
I was very nervous..visa officer was not looking in a good mood he rejected a visa in front of me..
Me:Good morning Sir
V/O: pass me ur i20 and passport 
me:Here it is
V/O: Which university you are going for
me:California state university
V/O: how much universities you have applied 
me:2 sir
V/O: Why you are going to this university 
me: I was telling about my university and why i choosed that
V/O: Sorry i can't approve ur visa try next time 
me:ok
I was very disappointed..i couldn't understand what should i do but some how i gain power to apply again
2nd interview (03rd March) 8:am
islamabad 
lady V/O:Good morning 
me:Good Morning mam
how are u
V/O: am good please pass me ur i20 and passport 
me:sure mam
V/O: which university you are going for
me: California state university 
V/O:Who is sponsoring you
Me:My father 
V/O: What he do
me: told about my father's business 
V/O:Oh i can see you are already rejected once
sorry i can't over turn my colleague decision..you should change something in ur profile and u r most welcome to try again
Me:Ok thanks mam
Again dishard
But i didn't loose hope
When i came to know about usa embassy is open for students i decided to try again
3rd attempt (08October)08:am islamabad 
I was the 2nd to be interviewed..1st one rejected in front of me
V/O:Good Morning 
Me:Good Morning sir..how are u
V/O:am fine ..how you are doing 
me:am doing great
V/O: Pass me ur i20 anx passport
me:Sure Sir
V/O:Why u are going to usa
me: i am going for bachelors in business 
V/O:Oh i can see u r already rejected twice in this year .Now u have changed ur university..Why?
me: Told that this university is good in all aspects as compared to my previous one..-and last time v/o also told me fhat i should change something 
V/O:Ok..Do u remember what's was the yearly fee of ur previous university 
me:told
V/O:Who is funding u
me: My father 
V/O:Can i see prof of his earnings 
me:Sure passed my father's bank statement
V/O: took around 5 minutes and typed something 
V/O: where u live here in pakistan 
me: told
V/O :again took sometime
i was shivering and very much nervous but i didn't show these expressions 
V/O:Ok congratulations i am approving ur visa enjoy ur stay
me:Couldn't explain my feelings in words 
thank him in 4-5 times
he also started smiling 
It was my whole journey..after the hardships of 1 year finall i achieved what i wanted..it's all because of my parents prayer and my faith
finally i want to thanks some group fellows who supported me in thi journey
Rafay Rehman Fahad Fadi Engr Musab Ahmed AbdulRehman Amjad Thanks alot to four of u ..
You guys motivated me alot
"
81,"
#Alhamadulillah
 
#F2_Visa
 
#Approved
 
Hi,
Masha Allah, my F2 visa has been approved last week but i have few questions,
1. 
What would be duration of visa i.e., 3 years or 5 years as my partner is about to finish masters and will most probably start PhD but till now on masters F1 visa. 
2. what is the requirements for entry? Like if i want to travel after one year or i have to travel within first 6 months after granting of my F2 visa? Like is there any rules? 
Thanks
"
82,"
Visa interview experience 
Date: 13 NOV 2023 
Karachi consulate 
Approved and Issued 
Q1: 
What's your course 
Ans: It's MS marketing analytics 
Q2: Why do you want to study this course
Ans: Having worked for over 4 years in the marketing industry I have observed a technological shift that requires me to have in depth knowledge in both advanced marketing and data analytics, with modules SQL for analytics which will allow me to analyze data in a matter of hours that takes me a week to do right now and data visualization 
Q3: The moment I said data visualization the VO straight away asked me a cross question ""so what is data visualization""
Ans: We marketers have to translate complex raw data from digital marketing campaigns into easy understandable presentations for our clients, stakeholders and most importantly decision making, this process is visualization 
Q4: why from Illinois Tech? 
Ans: IIT offers a research based module in electives that is in collaboration with IBM which is one of the biggest names in analytical tools and software so the additional certificate I will be getting along with the liberty to choose modules from the school of computer science like AI will enhance my portfolio.
Q5: How did you achieve this scholarship 
Ans: I had 3.6 CGPA in my undergrad and have a 4 year work experience so a combination of both was considered.
Q6: How do you plan to pay the rest of the expenses 
Ans: My father will be taking care of those expenses (explained his source of earning)
The VO went silent for 30 seconds, and then told me that my Visa is approved. 
We were very casual in our conversation, maintained an eye contact, I fumbled while saying ""collaboration"" and I literally giggled and corrected myself. 
Everybody is very helpful inside the consulate,  very accommodating, Stress is usually inside our heads, Trust in ALLAH and then trust yourself, be genuine.  
JazakALLAH. And may you all succeed in your ambitions. AMEEN.
"
83,"
Visa Approved on F-1
Interview Date 5th December
Interview location: Islamabad 
Visa Officer was a lady 
VO: 
Good Morning
Me : Good Morning, Officer
VO: Pass me your Documents ( I20, DS160 Confirmation, Sevis fee Confirmation)
*VO going through  Documents*
VO: why You're going to US?
*Started typing*
Me : going to purse Phd 
VO: on what thing you will do research 
Me: I told her about my research area and about my research proposal. 
VO: she keep on cross question about my field and asked me what actually is ur profession 
Me: I told her again the things in simple words and told her I m an environmental engineer. 
VO: she closed the shutter and keep on talking to lady standing behind her and keep on typing and reading on screen. After some time she asked me for CV of my professor who is going to supervise me . 
Me: I said I do have and I handed over the CV to her .
Vo: again shutter closed and keep on reading the CV. 
Me: I kept waiting and keep thinking positive.
Vo: keep looking at me and then she said please go and wait in waiting area . Will call you back 
Behind the scene on visa status: refused (checked by brother and told to whole family) 
Totally 20 people in office were left
Me: I kept waiting in waiting area for 1/2 hour . A man called my name and asked me to come to interview room (private room). 
Vo: A Pakistani man speaking in Urdu and said to close the door and sit . He said show me your educational document 
Me : I handed over the original document to him and he keep checking it’s originality. 
Vo: he kept reading and writing on white Abt my Master degree , it’s year of passing and field and then he wrote Abt my B.E degree , year of passing and field. 
VO: show me your below the qualifications like intermediate 
Me: Handed the intermediate certificate and marksheet and I also gave matric certificate and marksheet. 
Vo: after looking at intermediate he said ok no need of matric certificate. He asked me what are you doing now , date of joining and salary
Me: I told him about my current position, date since I m working and salary. 
Vo: he wrote everything and asked me why u chose Islamabad for interview why not khi 
Me: I told him about no date available for khi , their is huge queue to get to interview . 
Vo: than asked me about about my scholarship and who will afford your expenses 
Me: I told him and showed him offer letter of graduate research assistant and told him where ever needed my father will pay my expenses. 
Vo: what is ur father profession , what’s his salary, bank statement.
Me : I showed him my father’s service letter and handed bank statement . I told him the amount of my father’s salary 
Vo: wrote about my father profession and continuously looking on bank statement searching for figure of amount I told him of his salary and asked is he getting salary by cash 
Me : I said No. I said that’s his saving account statement and I told him his salary account is different and I told him I do have statement but it’s 3 months old . 
Vo: if u have show me and I gave him and then he asked that are you married and with how much children 
Me : yes I m married with no children and told him the year and month of marriage 
Vo: he wrote the year and month and then asked about how many brother sisters you are and what they are doing 
Me : I told him that we are just brothers and told him about everyone’s profession 
Vo: ok you go and wait outside . 
Me : came out of room and hall was almost empty, just 2-3 people inside . 
After around 20 mins gap I was again called to same room 
Vo: he asked me to explain the process through which u got this scholarship (graduate research assistant) and admission. 
Me: I explained in brief him about the scholarship and told him total amount of scholarship I m going to get . 
Vo: please explain in detail how u start the process of admission and where else u applied for the admission.
Me : I told him I applied in two universities and got admission in both but was successful in getting graduate research assistantship in university of Idaho . I also told him about breakup of my scholarship like amount to stipend , fees wavier and health insurance even he was holding my offer letter in hand. 
Vo: he wrote everything and then again asked me is it HEC Scholarship 
Me: no it’s not HEC Scholarship. It’s from university and professor. 
Vo : said ok . Wait infront of the counter where u were interviewed by the lady .
Me : I came out of room and kept waiting in front of counter.
After 15 mins gap I was called by the foreigner lady to come on counter and I moved to the counter 
Vo: she said me to tell about the program you are going
And what would be your major 
Me : I m going for Phd Environmental science and would be working waste to energy and so on 
Vo : started typing and handed over me the extra document that Pakistan Man(visa interview) took from me.
Me: I said thank you and was taking deep breath and was feeling happy because she didn’t returned me the passport. 
Vo: Stoped typing and said your passport will be with us and congratulations your visa is approved and handed over me the blue slip and said you will get your passport soon. 
Me : I said thank you and left the counter and left consulate as 2nd last person. 
On the other hand my family was upset as my visa status was like refused but when I came out and told them my visa is approved they were in shock . 
With this interview I would say always stick on ur answer and try to complete your all forms like DS-160 your self . 
Best wishes for everyone and keep firm belief on yourself and your struggles
"
84,"
Hello Everyone: I want to share my F1 visa interview experience. 
Visa status: Approved ( 2nd attempt )
1st attempt got rejected due to lack of funds in Bank Statement.
Date: 10 December 
Karachi embassy 
VO was a lady in her mid 40s ig.
University: South Dakota State University
Program: Bachelor in Computer Science 
Q1. Where are you going? 
Ans: I aim to study in the USA and applying for a student visa
Q2. Why this Uni? 
Ans: - South Dakota State University offers an excellent computer science program with a focus on practical skills and experience.
Additionally , SDSU's location in Brookings, South Dakota, appealed to me as a peaceful and safe community with a low cost of living. This will allow me to focus on my studies without worrying about financial burdens.
Q3. who's your sponsor and what does he do? 
Ans: told about my fathers occupation & annual income.
Q4: Any Relatives in U.S.? 
Ans: No, I don't have any relatives in U.S.
Vo : Everything looks fine here , i am approving your visa congratulations. ( She didn’t asked for bank statements or any other document )
Guidance: Maintain confidence, and don't treat it as a life-or-death situation, haha. I witnessed some guys extremely nervous, which surprised me. Stay relaxed and assured; if it gets approved, great, and if not, life goes on, my friends.
"
85,"
Visa status:Approved (Isb) F1 and F2
Date: 16/12/2022 (10:00Am)
VO was young korean/Chinese Lady
VO: Good morning how r u?
Fine thank you and u?
VO: 
Good
VO: why do u want to go to the US?
I want to go to the US to pursue my phd as I have been awarded fully funded scholarship with TA support.
VO: Great! Do you have your advisor's CV??
Yes. and handed him the CV
She kept reading n typing constantly on the screen.
VO: show me ur Cv?and tell me about your research?
I gave my CV to him and briefly described my research.
VO: where are you currently working?
Working in the govt organization and I have been allowed to complete my phd on study leave. After completing my studies I would have to return to pak to fulfil my bond with my department. 
VO: ok. Tell me about your family?
My family is in Pakistan but currently my husband is in the US on J1. He is doing phd which is being funded by the HEC and he has his own bonds with his sponsoring organization to come back to pak after the successful completion of phd 
VO: who is travelling with you???
My 1.5 years old child 
Then she asked to show her birth certificates and visa copy of my husband 
**kept typing on the computer for a long time**
Then she said. Congratulations mam your visa is approved and handed me the blue slip. 
Thank you so much ma'am
VO: your welcome
"
86,"
F1 Visa Interview Experience
Embassy: Islamabad
Status : Approved
Applied by myself
After greeting, VO said my name and I nodded in response
Why are you going to US
I'm going for studies
You're going to Harvard. Great. What are you going to study?
Differential equations
Differential equations?
Yes, my concentration is differential equations although it says liberal arts on the document.
Why do you want to study these?
I'm a teacher and need to learn them so I can teach it to my students.
How was the application process?
(VO was asking about admission application and I thought he meant visa application) Most people said I should get an advisor or counsellor but I did it myself, didn't find it very complicated.
(VO interrupted) 
Did you apply and get accepted for it or just signed up?
I had to apply and go through the admission process.
OK. How do you plan to pay for it?
From my savings.
How much  do you have?
I shared the amount.
Are you married?
Yes
Any kids?
No.
Is your wife going with you?
No she's not. (I wanted to explain why, but didn't)
Have you changed your name before?
No, I haven't.
OK. It says you were Akmal (not real name) before?
My family calls me that endearly. It hasn't been my official name. 
OK I'm approving your visa. You'll get your passport in some days.
I asked how long it will take and he said its on the blue slip.
VO kept typing throughtout these questions and there were long pauses between questions. He didn't ask me for any supporting documents apart from the usual sevis fee, visa fee, DS 160 and Passport.
I was very nervous because he refused 3 people before me and only one approval. At the last minute I told myself that this person is a gatekeeper and I have to go to US nomatterwhat. I focused on why I was there and where I wanted to be, instead of focusing on people around me. Confidence is key. He could have refused me for my ans to last question but I clarified and was confident which I think helped.
ایسا لگ رہا ہے جیسے برسوں کا بوجھ ہٹ گیا ہو۔ 
I was refused visa for UK 4 years ago despite having an offer from University of Cambridge and it took me 3 years to save the money for this program.
I'd like to thank Tahir Haneef for helping me clear my doubts and for questions I had. I'd also like to thank you all for this group and the moderators. I did multiple mock interviews using different questions from previous posts here.
BTW nobody tells you about the whole gruesome process of going to shuttle stop, the exorbitant fee for it, multiple queues and security checks. The embassy building is daunting. Also, from the moment I stepped out of embassy to until I left the shuttle stop, every person I met asked me for mithayi after seeing the blue slip. I hope our workers learn some self respect and stop the begging.
#visaapproval
"
87,"
Visa status approved
:in 2nd attempt
I know it's late for posting an experience of Nov 18, but I was busy with other things,,, 
First attempt : 9 Nov 2021
VO: thin, middle age i think (Nick)
Morning slot: 10 am
No, of unv's applied: only 1
Me: Good Morning officer How are you doing but He didn't respond 
VO: pass your I20 and passport.( With a serious face) 
Me: Sure, Here it is(passed the docs)
VO: So why do you want to go USA
ME: To pursue my masters in project management concentration in business analytics from Northeastern University, Boston
VO: and Why do you want to study in this school
Me: Told
VO: Have you ever travelled in any other country
Me: Nope, i have never travelled in any other country
VO: who is your sponsor
Me: my father is going to sponsor me and he will cover all the expenses including my living and uni fees.
Till now my interview was going fine & smooth i was expecting to get visa 
But he asked me next Q
VO: what does he do
Me: Told (while Explaining this vo looked into my eyes i also made eye contact with him but unfortunately he rejected I don't know why,,, 
On 10 nov again i deposited my fees and got appointment on the same day from 10 to 17 nov i didn't do much  practice but in my 1st attempt i did practice of more than one month with my  bestfriend (He got visa in 9th attempt) and infront of mirror but this time i was much More confident
2nd attempt 18 nov
Same profile, same Answers, Same Embassy
Even same Dress 
Morning slot 9 am 
Appeared for interview at 11:30 due to some hurdles
After scanning, I walked in a row where the bald aged man was conducting an interview
This time I thought I would speak loudly with more confidence
VO: Bald, old aged
Me: Hello Sir, How are you doing
VO: Great, I'm doing great( with Happy face)
How are you doing
Me: I couldn't respond
VO: SO why are you going to USA 
Me: Same Answer ( but this time i spoke loudly high pitched voice and with more confidence 
VO looked into my eyes 
VO: Have you ever travelled in any other country
Me: Nope,
VO: Who is going to pay ur fees
Me: My father is my sponsor & he will cover my expenses including living & uni fee
VO: what does he do
Me: Same Ans as i said in my previous attempt
VO:  Looked at me with big smile , okay Mr you are good to go I'm approving ur visa 
Here are my visa experiences, I hope it might help you guys
Me: Officer, U Made My Day, Thank you so much 
With my belief if you want any thing in life then you should have a strong connection with Allah in the form of 5 time salah , dua with complete attention , and parents prayers .
"
88,"
Visa interview 18th May 2023 
Status:- Visa Approved 
VO was a blonde guy in his thirties. 
Me:- Hello, How are you Sir ? 
VO 
returned my greetings.
VO:- So you are going to Union College ? 
Me:- Yes,Sir ! 
VO:- How did you come to know about this college ? 
Me:- So Sir, my school has a very comprehensive College Counselling program, I came to know about Union College through my college Counsellor and I applied to 10 Unis and got admission into 7 of those with varying degree of Scholarships . I choose Union because of the trimester system it provides and it being an LAC and the most important part being the finances  that I discussed with my parents and my counsellor . 
VO:- Okay okay thats enough.
(Stopped me ) 
VO:- Who is going to sponsor you ? 
Me:- My parents, primarily my father.
VO:- What does your father do ? 
Me:- My father owns a sea food restaurant in Faisalabad. 
VO:- Is it a big restaurant? 
Me:- Yes . 
(Big mistake) 
VO:- Whats the name of his restaurant? 
Me:- Tells the name.
(VO searches for the restaurant on google and is unable to find it because the name on the income statements and the actual name were different and I told him the name as per income statement) 
VO:- Your fathers business is not showing up . 
( Gives a very scary look) 
Me:- Try *tells the real name*, you would be able to see my father and a couple of reviews. 
( i said something about the name being changed recently or because of the language thingy, I just spewed words I could think of ) 
VO:- What would you do after your studies? 
Me:- I take immense pride that my mother being a women, has built her own business , so I will return and take that business to new heights.
VO:-Has any body in your family travelled before ? 
Me:- Yes, my father, my mother and my older brother. 
VO:- Where have they  been to ? 
ME:- My parents have been to America and Saudia , my father has also been to many countries in Europe, my brother has been to America. 
VO:- What does your brother do ?
Me:- My brother helps my father with his business.
VO:- Do you have any relatives in The Us ? 
Me:- Yes, i have my uncle and aunts there.
VO:- Where do they live ? 
ME:- I think my uncle lives in Buffalo and my aunt lives in Fort Pier, Florida , I’m not very sure as I’m not very close with them. 
VO:- Have you brought any bank Statements? 
Me:- Yes i have . 
(Shows him all the bank statements, the current amount was much more than needed but there were irregular transactions and he checked those transactions thoroughly) 
VO:- Do you have any supporting documents from your school ?
ME:- Yes  I have. 
(I passed him the visa letter and my internal school transcript) 
Me:- These are results of my Internal School exams while I’m waiting for the result of my Cambridge exams. 
(VO checks those documents) 
(VO returned me my documents) 
VO:- I won’t be needing them, you can have them.
(Hands me the blue slip )
VO:- Congratulations, your VISA has been approved and Good Luck with your studies .
( this or something else but I wasn’t able to deduce because of my excitement) 
Me:- Thank you Sir, Have a nice day ! 
1:- The only advise I have is don’t loose your confidence if the there’s a mess up in the interview, I think I messed up a little but Alhumdulilah got the Visa,  just give them all the answers with confidence as well as you can. Try your best and baqi Allah py chor dain . 
2:- Go early, my interview was at 9 30 and I went in at 9 o clock and got into the embassy at 12. 
3:- Get atleast 2 copies of Confirmation letter and your Id card because they take those  before the shuttle service. And if you don’t have these you need to get into the line for photocopy and thats an additional 30 minutes. 
4:- The only options for the shuttle service was 3000 and 5000, and the lady said that I needed to take the premium service because I was getting late.
They try to sell the premium service but it not necessary at all because there is another line outside the embassy. 
5:- Don’t worry about the time , My appointment was scheduled for 9 30 and I was interviewed at 12 15 . 
6:- I had done a mock interview with my college counselor and read a couple of interviews in the group . I read the frequently asked questions mentioned in the post of a Mod. 
Allah Khair krsi.
I’m not an expert but if anybody needs any kind of help feel free to ask .
"
89,"
Hello Everyone: I want to share my F1 visa interview experience. 
Attempt: 1st 
Visa status: Approved 
Date: 6th December 
University: Mercy University 
Program: Master in Science Business Analysis. 
Q1. What are you going to study? 
Ans: named the program and university. 
Q2. How did you come to know about it? 
Ans: My professor recommended me thia university. 
Q3. Who will sponsor the stay? 
Ans: I’m sponsoring myself as I’m currently working as Associate Vice President in xyz tech company. These are my savings and if I will need additional financial help my family will be supporting me. 
Q4: What will you do after completing the degree? 
Ans: After graduating i will come back, join the top tech company and gain handful experience which I will utilise to start my own tech company. I want to be listed among top 10 CEO’s of Pakistani tech industry. 
Then VO mentioned your visa is approved congratulations. 
Trust me there’s alot of pressure, but try your best yo push that under the carpet, stay calm, confident and as true as possible. You’ll surely get the positive result.
"
90,"
F1 visa interview
Date:  16 May 2023
Status: Approved
VO: why are you going
Me: 
To pursue my masters in hospitality management 
VO: but it's written science and technology here
Me: Sir my university name is Iowa state university in science and technology, my course is hospitality management 
VO: oh ok, in hospitality management what department you are interested in?
Me: I am basically a hotelier and I love to interact and communicate with diverse people. I m more interested in front office where I can help customer by exceeding their expectations.
VO: you have done graduation from Malaysia? 
Me. yes I have done my graduation in the same course from Malaysia. 
VO: how much your graduation costs you?
Me: in total it cost me 50k USD for four years.
VO: oh for four years ?
ME: yeah, because there is difference of currency rates that's why.
VO: he was continuously typing and asked who is going to sponsor you
ME: My mother is going to sponsor me, as she similarly supported me when I was in Malaysia. 
VO: what does she do?
ME: she owns residential and commercial properties and also she is the owner of ____ school. 
VO: show me the statements please?
Me: sure sir.
VO: Do you have any career plans in USA?
Me: No sir, I want to come back to my home country and startup my own restaurant.
VO: what is the guarantee that you will come back ?
VO: I have my mother and sister alone over here and I have no father he passed away 10 years ago and my professional career requires me here as I want to open up my own restaurant so I have to come back and start planning up things.
Typing for 4 5 minutes feels like hours to me  
VO: hands me blue slip Your visa is Approved please check your email for passport collection.
ME: Thank you office good bye.
"
91,"
#visaapproval
Date: 27th December 
Status: Approved (2nd Attempt) 
Embassy: Karachi
Refused on first interview (9th December) 
Master of science in computer Science from University of the pacific. 
In my first attempt, they asked me only four questions and while being financially strong with all good answers, my visa was refused. I applied again a 4 days after my first attempt. 
ME: Good morning Officer,
VO: Good Morning, 
VO: Why you are going to the USA? 
ME: Officer I am going to pursue my master's in Computer Science.
VO: okay so why going to study there?
Me: USA has the highest Academic standard, also they have more hands on practice learning. Apart from this graduating from a USA university can lead me to the senior level job in pakistan.  
VO: Ahaan, So where are you currently working?
Me: I am working as a ******* Engineer at (Company name) 
VO: Sorry as a? 
ME: Told my position, and company name again. 
VO: ahan.. what do you do there?
Me: Told detailed of skills i worked.
VO: How did you applied for this university?
ME: Officer, I applied for total four universities, and I applied through websites. 
VO: Which universities you applied to?
ME: Told all four universities name.
VO: Where is ******** university?
ME: told the city name, after saying it I smiled and said officer at this time even I don’t remember the exact location but it's situated in this city. 
VO: Smiles and said Even i have also heard the university name first time 
So, where is university of the pacific i haven’t heard that as well. 
ME: Officer, it's in Stockton, California even though they have their three campuses and told the other cities name. And i am going to Stockton campus.
VO: Ohh, okay. 
VO: Your fees is quite expensive, who is going to pay it. 
ME: My father is sponsoring me, as he is a Consultant Doctor.
VO: Also, then it's expensive.
ME: Officer, we have assest which worth around ****** in the form of properties.
VO: Okay, so what you have in properties? 
ME: Officer, we have rental properties and (Told total number of Acres) Agriculture lands.
VO: Where are your agricultural land.
ME: told the city name.
VO: Asked again for accurate location.
ME: Told officer in the form of KM away from karachi. And said it’s our village.
VO: then smiles and asked then were you have been affected with the recents floods. 
ME: I said No mam, we are not affected so much then other these areas (stated other cities name)
VO: Okay. 
Then asked me about my brothers and what they do. Also Asked anyone relative in the USA.
After few minutes typing on computer officer gave me pink slip that your visa is approved. 
I believe if you have a good profile and strong financials, one should definitely go for a second attempt right after the refusal. I was not sure at first as I heard many people saying that it's very hard to get cleared in second attempt but never loose hope and stay calm. 
Alhamdullilah things went great and my visa got approved in second attempt!
"
92,"
US Embassy Islamabad
7 June 
Appointment time: 8AM
Interview Time : 8:30AM
Reached embassy at 7:15
F1 
Visa
George Washington University
Masters in Computer Science
Scholarship : 37000$
STATUS: APPROVED 
 
VO:Which course will you be studying?
Ans- Masters in computer science with a concentration in software engineering and systems
VO:Why GW?
Ans - Course and research aligns with my interests - Has research in distributed systems which is very closely related to my final year project in bachelors - Scholarship of 37000$ - Visited Washington DC a couple of years ago and loved the city
VO:37000$ is a good amount. Who will fund the rest of it?
Ans- My primary sponsor would be my father. He has X amount of cash with Y worth of assets. And my uncle can intervene as well if necessary although I’m sure that wont be needed.
VO:What does your father do?
Ans - Senior bureaucrat
VO :Okay yeah there wo go 
VO then typed out something for very long then approved the visa
Note : I already had a B1/B2 visa and also had 6 prior visits to US along with other extensive travel history.
"
